2012-01-26,0.521153607015924
2012-02-09,0.5208591446506314
2012-02-24,0.52092677237089
2012-03-09,0.5209577684093418
2012-03-23,0.5207562941594048
2012-04-09,0.5208070149495988
2012-04-23,0.5205773624828874
2012-05-07,0.5208535090072766
2012-05-21,0.5200321139883026
2012-06-05,0.519944761516302
2012-06-19,0.5196348011317835
2012-07-03,0.5198151417191398
2012-07-18,0.519884178350237
2012-08-01,0.5195939427174606
2012-08-15,0.5195615377681702
2012-08-29,0.5197813278590104
2012-09-13,0.5199870288414636
2012-09-27,0.5202589486333367
2012-10-11,0.5200236605232703
2012-10-25,0.5202279525948847
2012-11-12,0.5195728090548799
2012-11-27,0.5193628813399106
2012-12-11,0.5196052140041705
2012-12-26,0.5199715308222377
2013-01-10,0.5199828021089474
2013-01-25,0.5201067862627549
2013-02-08,0.5205675001070164
2013-02-25,0.5203406654619824
2013-03-11,0.5204702852591446
2013-03-25,0.5209295901925675
2013-04-09,0.5210408941488264
2013-04-23,0.5213424010683125
2013-05-07,0.5212480040421182
2013-05-21,0.5211451535508916
2013-06-05,0.5209253634600512
2013-06-19,0.5207351604968241
2013-07-03,0.5208450555422443
2013-07-18,0.5210986594932139
2013-08-01,0.5207351604968241
2013-08-15,0.520795743662889
2013-08-29,0.5205125525843063
2013-09-13,0.5206027228779844
2013-09-27,0.520670350598243
2013-10-11,0.5204280179339831
2013-10-25,0.5204857832783706
2013-11-08,0.5207112090125658
2013-11-22,0.5206717595090816
2013-12-09,0.5206407634706298
2013-12-23,0.5205407308010807
2014-01-08,0.5206872575283076
2014-01-23,0.5205576377311453
2014-02-06,0.5203308030861113
2014-02-21,0.5205125525843063
2014-03-07,0.5204787387241769
2014-03-21,0.5207422050510176
2014-04-04,0.5207098001017271
2014-04-21,0.5209380436575998
2014-05-05,0.5211521981050853
2014-05-19,0.5214438426487004
2014-06-03,0.5212212347361825
2014-06-17,0.521108521869085
2014-07-01,0.521173331767666
2014-07-16,0.5211620604809563
2014-07-30,0.5205914515912746
2014-08-13,0.5202279525948847
2014-08-27,0.5203589813028857
2014-09-11,0.5202434506141107
2014-09-25,0.5202955803151433
2014-10-09,0.5203646169462407
2014-10-23,0.5199039031019791
2014-11-06,0.5202857179392724
2014-11-20,0.5205167793168224
2014-12-05,0.5206618971332106
2014-12-19,0.5199813931981088
2015-01-06,0.5205308684252097
2015-01-21,0.5202237258623686
2015-02-04,0.5197362427121714
2015-02-19,0.52045337832908
2015-03-05,0.520961995141858
2015-03-19,0.5205970872346295
2015-04-02,0.52075065851605
2015-04-17,0.5207689743569534
2015-05-01,0.5208732337590186
2015-05-15,0.5208196951471473
2015-06-01,0.5208985941541157
2015-06-15,0.52045337832908
2015-06-29,0.5206323100055975
2015-07-14,0.5206463991139847
2015-07-28,0.5207168446559207
2015-08-11,0.5209155010841803
2015-08-25,0.5210986594932139
2015-09-09,0.5202927624934659
2015-09-23,0.5209746753394066
2015-10-07,0.5208535090072766
2015-10-21,0.5213860773043129
2015-11-04,0.5223624525155459
2015-11-18,0.5225780158738701
2015-12-03,0.5226371901290964
2015-12-17,0.5229034742776145
2016-01-04,0.523057045559035
2016-01-19,0.5228161218056139
2016-02-02,0.5232542930764559
2016-02-17,0.5228865673475499
2016-03-02,0.5228344376465172
2016-03-16,0.5233839128736181
2016-03-31,0.5236741485063945
2016-04-14,0.5241052752230428
2016-04-28,0.5238418088962021
2016-05-12,0.5242377128418826
2016-05-26,0.5237896791951695
2016-06-10,0.5233599613893598
2016-06-24,0.5234628118805864
2016-07-11,0.5232571108981333
2016-07-25,0.5235473465309096
2016-08-08,0.5228330287356785
2016-08-22,0.5230415475398091
2016-09-06,0.5225695624088378
2016-09-20,0.5226357812182576
2016-10-04,0.5228668425958077
2016-10-18,0.5225188416186439
2016-11-01,0.522407537662385
2016-11-15,0.5225667445871603
2016-11-30,0.5231739851586488
2016-12-14,0.5231965277320683
2016-12-29,0.5235783425693615
2017-01-13,0.5232951514907788
2017-01-30,0.5233613703001986
2017-02-13,0.523802359392718
2017-02-28,0.5242137613576243
2017-03-14,0.5240968217580105
2017-03-28,0.5241461336373657
2017-04-11,0.5242320771985277
2017-04-26,0.5246293900550468
2017-05-10,0.5257255226875711
2017-05-24,0.5261960989077037
2017-06-08,0.5267709345299015
2017-06-22,0.5266370880002231
2017-07-07,0.5268512424477085
2017-07-21,0.5270865305577749
2017-08-04,0.527151340456356
2017-08-18,0.527317591935325
2017-09-01,0.5274739810384229
2017-09-18,0.5277952127096511
2017-10-02,0.5271978345140338
2017-10-16,0.5277360384544248
2017-10-30,0.5278628404299097
2017-11-13,0.5287758146534004
2017-11-28,0.5282798780381709
2017-12-12,0.5290308275152088
2017-12-27,0.5290759126620478
2018-01-11,0.5291097265221771
2018-01-26,0.5293760106706953
2018-02-09,0.5286377413912058
2018-02-26,0.5273612681713253
2018-03-12,0.526556780082416
2018-03-26,0.5275528800453912
2018-04-10,0.5276472770715855
2018-04-24,0.527886791914168
2018-05-08,0.527986824583717
2018-05-22,0.5279389216152006
2018-06-06,0.5275852849946818
2018-06-20,0.5283193275416551
2018-07-05,0.5274288958915839
2018-07-19,0.5275077948985523
2018-08-02,0.5271851543164853
2018-08-16,0.5275317463828104
2018-08-30,0.5274979325226812
2018-09-14,0.528037545373911
